function	description	A4	A5	A6	A52	A53	A54
K00259	ald; alanine dehydrogenase [EC:1.4.1.1]	23315.03	23229.41	22488.85	27477.5	24313.34	18070.69
K00260	gudB, rocG; glutamate dehydrogenase [EC:1.4.1.2]	1106.01	1329.1	1951.2100000000007	2244.65	941.7	7363.52
K00261	GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]	12256.49	10985.54	12606.34	15436.16	12793.33	7011.230000000001
K00262	E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	20530.5	20033.16	21560.660000000003	21833.06	19569.67	30207.76
K00263	E1.4.1.9; leucine dehydrogenase [EC:1.4.1.9]	3845.17	4050.18	5991.549999999998	4410.57	3736.36	11416.35
K00265	gltB; glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	23517.490000000005	23232.879999999994	24554.82	26188.39	20920.649999999994	35547.67
K00266	gltD; glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	41421.960000000014	42438.6	40903.98	41542.88	41611.55999999998	40961.72
K00270	pdh; phenylalanine dehydrogenase [EC:1.4.1.20]	8.0	5.0	36.0	217.17	15.67	445.67
K00271	vdh; valine dehydrogenase (NAD+) [EC:1.4.1.23]	3717.0	4155.33	2959.5	3257.75	2892.58	2155.17
K00273	DAO, aao; D-amino-acid oxidase [EC:1.4.3.3]	211.0	217.0	162.5	519.0	306.33	7630.17
K00274	MAO, aofH; monoamine oxidase [EC:1.4.3.4]	9981.57	5903.22	10257.14	17154.760000000002	9650.93	9164.85
K00275	pdxH, PNPO; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]	20418.82	19338.37	21426.1	21128.32	17394.53	20237.95
K00276	AOC3, AOC2, tynA; primary-amine oxidase [EC:1.4.3.21]	2692.5	3034.07	2136.6	3452.0	2954.7	16269.5
K00278	nadB; L-aspartate oxidase [EC:1.4.3.16]	28962.23	28912.209999999995	28157.0	29486.77	28616.489999999994	31361.32
K00280	LOXL2_3_4; lysyl oxidase-like protein 2/3/4 [EC:1.4.3.-]	1.0	0.0	0.0	0.0	0.0	0.0
K00281	GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]	18269.08	17376.97	19537.43	20186.66	16748.04	25221.45
K00282	gcvPA; glycine dehydrogenase subunit 1 [EC:1.4.4.2]	5345.95	6096.43	6028.18	8561.41	6503.51	8702.85
K00283	gcvPB; glycine dehydrogenase subunit 2 [EC:1.4.4.2]	5345.95	6096.43	6028.18	8562.41	6503.51	8702.85
K00284	E1.4.7.1; glutamate synthase (ferredoxin) [EC:1.4.7.1]	3112.16	3080.63	2727.390000000001	3592.33	3322.0	4180.56
K00285	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]	21760.15	23347.92	22700.110000000004	16508.89	14328.49	35734.71
K00286	proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]	32622.78	31971.089999999997	32875.020000000004	34122.39	30673.349999999984	38595.24
K00287	DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]	19952.17	21550.51	21207.16	18635.369999999995	17542.789999999994	32240.21
K00288	MTHFD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3]	129.0	112.5	121.0	1698.5	249.5	20.0
K00290	LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]	6759.67	5314.3	7555.83	10485.17	6882.5	3467.67
K00293	LYS9; saccharopine dehydrogenase (NADP+, L-glutamate forming) [EC:1.5.1.10]	1031.5	1163.5	833.0	1418.0	1116.5	255.0
K00294	E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]	10551.52	12171.51	10668.7	13265.67	11069.44	14519.37
K00297	metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	28694.930000000004	27819.14	28165.9	27894.42	26579.77	22813.49
K00298	ceo; N5-(carboxyethyl)ornithine synthase [EC:1.5.1.24]	23.0	30.0	40.0	238.0	62.0	2267.06
K00299	ssuE; FMN reductase [EC:1.5.1.38]	14105.42	15260.54	12700.65	13340.66	11031.87	23325.52
K00301	E1.5.3.1; sarcosine oxidase [EC:1.5.3.1]	1969.33	2100.9	1481.83	2327.5	2087.33	16583.09
K00302	soxA; sarcosine oxidase, subunit alpha [EC:1.5.3.1]	4862.34	5479.67	3625.83	4755.34	4871.83	11661.59
K00303	soxB; sarcosine oxidase, subunit beta [EC:1.5.3.1]	6297.27	7097.08	4848.14	6496.77	6242.07	13898.09
K00304	soxD; sarcosine oxidase, subunit delta [EC:1.5.3.1]	4100.5	4532.67	2993.17	3580.5	3986.5	10376.75
K00305	soxG; sarcosine oxidase, subunit gamma [EC:1.5.3.1]	4028.5	4450.17	2953.17	3520.0	3926.0	10317.25
K00306	PIPOX; sarcosine oxidase / L-pipecolate oxidase [EC:1.5.3.1 1.5.3.7]	151.0	41.0	83.0	9.0	23.0	1.0
K00311	ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]	7795.83	7630.54	8472.84	4986.5	4684.92	13262.25
K00313	fixC; electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	2903.32	639.51	3492.95	6243.480000000001	2631.44	1131.83
K00314	SARDH; sarcosine dehydrogenase [EC:1.5.8.3]	12.0	4.0	7.0	5.0	6.0	0.0
K00315	DMGDH; dimethylglycine dehydrogenase [EC:1.5.8.4]	2607.0	2934.5	1833.0	1630.0	2393.5	1305.5
K00316	spdH; spermidine dehydrogenase [EC:1.5.99.6]	19.0	34.5	19.0	32.0	30.0	109.17
K00317	dmd-tmd; dimethylamine/trimethylamine dehydrogenase [EC:1.5.8.1 1.5.8.2]	548.5	641.5	422.5	502.5	533.0	338.75
K00318	PRODH; proline dehydrogenase [EC:1.5.-.-]	10477.52	11921.08	10446.919999999998	13235.59	10411.53	21760.1
K00319	mtd; methylenetetrahydromethanopterin dehydrogenase [EC:1.5.98.1]	4051.5	4450.17	3811.17	2682.83	4809.17	2314.5
K00320	mer; 5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]	5152.5	5382.17	4676.17	4981.33	5742.67	3924.0
K00322	sthA, udhA; NAD(P) transhydrogenase [EC:1.6.1.1]	4500.99	4621.8	4201.43	4316.57	3138.4500000000007	11104.19
K00324	pntA; NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]	24016.49	24942.34	24196.94	20259.24	19615.88	29391.86
K00325	pntB; NAD(P) transhydrogenase subunit beta [EC:1.6.1.2]	16181.16	17378.879999999994	15947.1	13459.74	13117.46	16242.11
K00326	E1.6.2.2; cytochrome-b5 reductase [EC:1.6.2.2]	7.0	0.0	6.0	0.0	0.0	0.0
K00329	E1.6.5.3; NADH dehydrogenase [EC:1.6.5.3]	0.0	0.0	0.0	1.0	2.0	0.0
K00330	nuoA; NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]	34511.51000000002	31564.369999999984	34447.57	37688.83	31631.179999999997	28115.95
K00331	nuoB; NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]	34444.85000000001	31384.039999999994	34266.57	37158.0	31318.849999999995	25811.45
K00332	nuoC; NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]	28142.19	25176.41	28073.14	32864.430000000015	26430.06	16071.09
K00333	nuoD; NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]	32685.19	30126.74	32490.64	36243.93	31681.56	18734.26
K00334	nuoE; NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]	33918.86	33414.59	33673.10000000001	36333.150000000016	33695.709999999985	21091.78
K00335	nuoF; NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]	33939.090000000004	30670.419999999995	33992.770000000004	40158.49000000001	32047.039999999994	21940.95
K00336	nuoG; NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]	29980.08	29310.54	29876.01000000001	29654.35	28716.369999999995	20991.82
K00337	nuoH; NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]	36079.51000000002	33277.869999999995	35630.07	39033.33	33400.509999999995	28907.95
K00338	nuoI; NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]	33798.51000000002	30737.369999999984	33543.57	36577.33	30499.179999999997	26849.95
K00339	nuoJ; NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]	37986.680000000015	35366.54	37600.24	39209.66	35390.35	29033.95
K00340	nuoK; NADH-quinone oxidoreductase subunit K [EC:1.6.5.3]	31180.51000000001	30467.369999999984	30321.57	30954.33	28449.179999999997	26232.95
K00341	nuoL; NADH-quinone oxidoreductase subunit L [EC:1.6.5.3]	34320.51000000002	31440.369999999984	34212.57	37498.83	31374.509999999995	27078.95
K00342	nuoM; NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]	34552.67000000001	31517.199999999986	34547.07	39176.66	31810.18	28341.95
K00343	nuoN; NADH-quinone oxidoreductase subunit N [EC:1.6.5.3]	33963.51000000002	31001.369999999984	33791.07	37055.83	30985.179999999997	28061.95
K00344	qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]	33706.240000000005	34964.68	32718.770000000004	35494.92	29148.7	58289.10999999999
K00346	nqrA; Na+-transporting NADH:ubiquinone oxidoreductase subunit A [EC:1.6.5.8]	3479.5	3879.5	3724.33	4136.17	4152.76	6842.5
K00347	nqrB; Na+-transporting NADH:ubiquinone oxidoreductase subunit B [EC:1.6.5.8]	3500.17	3888.17	3743.16	4178.83	4165.43	6842.5
K00348	nqrC; Na+-transporting NADH:ubiquinone oxidoreductase subunit C [EC:1.6.5.8]	3500.17	3888.17	3743.16	4179.4	4165.43	6874.17
K00349	nqrD; Na+-transporting NADH:ubiquinone oxidoreductase subunit D [EC:1.6.5.8]	3509.17	3888.17	3743.16	4178.83	4159.76	6846.5
K00350	nqrE; Na+-transporting NADH:ubiquinone oxidoreductase subunit E [EC:1.6.5.8]	3500.17	3888.17	3743.16	4178.83	4165.43	6842.5
K00351	nqrF; Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:1.6.5.8]	3496.17	3888.97	3741.16	4178.83	4162.43	6841.5
K00354	E1.6.99.1; NADPH2 dehydrogenase [EC:1.6.99.1]	350.17	682.6700000000002	1140.22	1135.34	218.84	4524.9000000000015
K00355	NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	1576.17	1676.34	3415.39	997.0	925.84	5067.17
K00356	E1.6.99.3; NADH dehydrogenase [EC:1.6.99.3]	3056.2	3268.83	2342.4700000000007	4049.77	3181.07	2837.42
K00360	nasB; assimilatory nitrate reductase electron transfer subunit [EC:1.7.99.-]	3364.0	3755.9	2610.5	3338.75	2704.08	9146.17
K00362	nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]	13719.82	14775.74	12342.27	11862.3	9843.04	28021.05
K00363	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	9702.65	11204.48	8529.93	8865.15	8422.2	19790.53
K00364	E1.7.1.7, guaC; GMP reductase [EC:1.7.1.7]	1756.17	2646.600000000001	3004.4800000000005	1341.56	756.3999999999999	6699.59
K00365	uaZ; urate oxidase [EC:1.7.3.3]	351.5	402.4	261.5	973.25	508.75	9270.67
K00366	nirA; ferredoxin-nitrite reductase [EC:1.7.7.1]	1130.34	1052.21	953.68	1955.4	1231.88	1031.04
K00367	narB; ferredoxin-nitrate reductase [EC:1.7.7.2]	49.0	10.0	20.0	5.0	20.0	95.0
K00368	nirK; nitrite reductase (NO-forming) [EC:1.7.2.1]	1601.83	1659.33	1389.67	978.92	1280.42	5180.42
K00370	narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]	5635.91	5910.92	4710.19	4490.73	4692.32	5875.31
K00371	narH, narY, nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	5656.24	5955.92	4723.19	4887.73	4825.32	11221.31
K00372	nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	11750.68	10535.06	11463.88	14714.62	9094.48	19724.9
K00373	narJ, narW; nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	5674.74	5986.92	4736.19	4915.23	4838.32	11173.81
K00374	narI, narV; nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	5638.24	5944.92	4720.19	4621.73	4724.32	7163.31
K00375	K00375; GntR family transcriptional regulator / MocR family aminotransferase	15424.5	18208.69	15406.4	14939.509999999998	13280.94	27390.13000000001
K00376	nosZ; nitrous-oxide reductase [EC:1.7.2.4]	715.5	676.8299999999998	598.0	389.67	614.5	1040.67
K00380	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]	10030.16	9859.25	12808.93	8482.74	7947.54	10543.03
K00381	cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]	8483.83	9520.38	9025.43	6433.91	6267.79	14049.28
K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	67044.27	68451.73999999998	68723.38999999997	67986.39000000001	61857.92	88114.92
K00383	GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]	6985.33	4374.39	8193.77	9369.14	6028.49	12742.820000000003
K00384	trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]	59242.03000000001	62864.919999999984	61220.80000000001	62801.15	58035.28999999999	73169.85999999999
K00385	asrC; anaerobic sulfite reductase subunit C	1722.95	1745.2	1578.22	3060.53	1886.53	933.08
K00387	SUOX; sulfite oxidase [EC:1.8.3.1]	44.0	56.0	38.0	14.0	14.0	173.0
K00389	yidH; putative membrane protein	9251.24	7553.269999999998	8536.93	12269.65	8273.61	14208.09
K00390	cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]	23530.24	23608.2	23030.77	24552.15	21904.539999999994	28636.45
K00392	sir; sulfite reductase (ferredoxin) [EC:1.8.7.1]	10810.91	9230.48	10403.0	14155.58	9801.91	13709.17
K00394	aprA; adenylylsulfate reductase, subunit A [EC:1.8.99.2]	38.7	29.0	38.8	12.1	13.4	9.0
K00395	aprB; adenylylsulfate reductase, subunit B [EC:1.8.99.2]	38.7	29.0	38.8	12.1	13.4	9.0
K00399	mcrA; methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]	4095.5	4482.17	3851.17	2759.83	4851.17	2318.5
K00400	K00400; methyl coenzyme M reductase system, component A2	8114.0	8919.34	7629.34	5399.66	9633.34	4633.0
K00401	mcrB; methyl-coenzyme M reductase beta subunit [EC:2.8.4.1]	4095.5	4482.17	3851.17	2759.83	4851.17	2318.5
K00402	mcrG; methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1]	4095.5	4482.17	3851.17	2759.83	4851.17	2318.5
K00404	ccoN; cytochrome c oxidase cbb3-type subunit I [EC:1.9.3.1]	4698.5	5332.75	4457.84	3602.67	4002.09	11363.42
K00405	ccoO; cytochrome c oxidase cbb3-type subunit II	4599.5	5313.75	4257.84	3517.67	3853.09	11317.42
K00406	ccoP; cytochrome c oxidase cbb3-type subunit III	5733.33	6497.41	5612.67	4876.0	5411.25	12629.92
K00407	ccoQ; cytochrome c oxidase cbb3-type subunit IV	4317.5	4940.58	3970.67	3047.67	3540.92	10124.92
K00410	fbcH; ubiquinol-cytochrome c reductase cytochrome b/c1 subunit	225.5	242.5	154.0	223.5	294.0	148.17
K00411	UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.2]	5084.0	5217.58	6010.17	3289.24	3837.59	11278.09
K00412	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	5157.33	5490.98	6256.17	4046.57	4358.92	11011.59
K00413	CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit	4168.0	4245.58	5314.67	2360.17	2815.59	10463.92
K00423	E1.10.3.3; L-ascorbate oxidase [EC:1.10.3.3]	4.0	15.0	9.0	0.0	26.0	4.0
K00425	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:1.10.3.14]	26134.48	25807.59	26911.58	27100.46	22256.259999999995	40035.05999999998
K00426	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:1.10.3.14]	26222.48	25900.59	27082.58	26958.71	22359.009999999995	39003.55999999998
K00427	lldP, lctP; L-lactate permease	2148.16	1923.3	2308.6	1359.4	714.2	1839.19
K00428	E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]	9308.82	9881.09	9618.88	5290.73	8834.240000000002	6831.67
K00432	gpx; glutathione peroxidase [EC:1.11.1.9]	30910.840000000004	29113.259999999995	34160.52	29179.44	25769.58	32858.03000000001
K00433	cpo; non-heme chloroperoxidase [EC:1.11.1.10]	2745.32	2972.4700000000007	2483.6500000000005	3049.6800000000007	2586.49	3589.28
K00435	hemQ; Fe-coproporphyrin III decarboxylase [EC:1.11.1.-]	3.0	2.0	9.0	50.0	15.0	59.0
K00436	hoxH; NAD-reducing hydrogenase large subunit [EC:1.12.1.2]	842.5	837.0	743.5	1827.0	811.17	120.0
K00437	hydB; [NiFe] hydrogenase large subunit [EC:1.12.2.1]	15.0	16.0	19.0	4.0	5.0	4.5
K00440	frhA; coenzyme F420 hydrogenase subunit alpha [EC:1.12.98.1]	268.0	245.67	232.17	634.0	487.0	118.5
K00441	frhB; coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]	11356.5	9786.18	11528.18	11770.32	12435.68	5337.5
K00442	frhD; coenzyme F420 hydrogenase subunit delta	269.0	245.67	232.17	634.0	487.0	118.5
K00443	frhG; coenzyme F420 hydrogenase subunit gamma [EC:1.12.98.1]	268.0	245.67	232.17	634.0	487.0	118.5
K00446	dmpB, xylE; catechol 2,3-dioxygenase [EC:1.13.11.2]	1895.0	2188.4	1765.5	1911.17	2027.0	4724.67
K00448	pcaG; protocatechuate 3,4-dioxygenase, alpha subunit [EC:1.13.11.3]	1793.83	2039.29	1492.17	2298.42	2089.92	10885.59
K00449	pcaH; protocatechuate 3,4-dioxygenase, beta subunit [EC:1.13.11.3]	2161.82	2304.78	1896.17	2404.08	2386.58	11370.09
K00450	E1.13.11.4; gentisate 1,2-dioxygenase [EC:1.13.11.4]	554.5	613.5699999999998	629.0	604.3199999999998	329.25	2863.17
K00451	HGD, hmgA; homogentisate 1,2-dioxygenase [EC:1.13.11.5]	8614.5	9056.0	8992.67	7975.25	7927.75	8885.17
K00452	HAAO; 3-hydroxyanthranilate 3,4-dioxygenase [EC:1.13.11.6]	898.5	341.0	2225.5	223.0	389.33	2766.75
K00453	TDO2, kynA; tryptophan 2,3-dioxygenase [EC:1.13.11.11]	6764.0	7688.33	8562.390000000001	5691.65	5000.1100000000015	18498.85
K00455	hpaD, hpcB; 3,4-dihydroxyphenylacetate 2,3-dioxygenase [EC:1.13.11.15]	201.0	193.0	249.6	32.0	88.2	301.0
K00456	CDO1; cysteine dioxygenase [EC:1.13.11.20]	26.0	14.0	9.0	13.0	1.0	22.5
K00457	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	11480.49	12366.21	12411.51	8963.91	8962.0	17862.92
K00459	ncd2, npd; nitronate monooxygenase [EC:1.13.12.16]	19916.08	22440.61	20394.06	17711.75	15256.16	39252.65
K00462	bphC; biphenyl-2,3-diol 1,2-dioxygenase [EC:1.13.11.39]	0.0	3.0	4.0	24.0	8.0	1047.0
K00463	IDO, INDO; indoleamine 2,3-dioxygenase [EC:1.13.11.52]	0.0	2.0	2.0	7.0	1.0	28.0
K00464	diox1; all-trans-8'-apo-beta-carotenal 15,15'-oxygenase [EC:1.13.11.75]	61.0	49.0	42.0	48.0	42.0	1072.0
K00466	iaaM; tryptophan 2-monooxygenase [EC:1.13.12.3]	957.0	1047.57	785.0	1114.0	1073.0	6917.17
K00467	E1.13.12.4; lactate 2-monooxygenase [EC:1.13.12.4]	1129.0	1278.5	941.5	1262.0	1170.0	1001.0
K00469	MIOX; inositol oxygenase [EC:1.13.99.1]	88.33	14.33	165.0	14.33	116.33	29.0
K00471	E1.14.11.1; gamma-butyrobetaine dioxygenase [EC:1.14.11.1]	69.0	67.0	35.0	36.5	58.5	15.0
K00472	P4HA; prolyl 4-hydroxylase [EC:1.14.11.2]	1064.0	1575.59	1499.34	176.0	387.34	2283.5
K00476	ASPH; aspartate beta-hydroxylase [EC:1.14.11.16]	0.0	0.0	0.0	0.0	0.0	334.0
K00477	PHYH; phytanoyl-CoA hydroxylase [EC:1.14.11.18]	2611.5	287.5	3145.5	5899.5	2327.0	579.5
K00479	gbcA; glycine betaine catabolism A	2625.5	2961.33	2100.5	2683.67	2682.5	8510.09
K00480	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]	4598.0	5447.98	4141.0	3344.24	3920.0	5388.76
K00481	pobA; p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2]	2945.33	3728.53	2973.17	2363.17	2487.67	11463.76
K00483	hpaB; 4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9]	2009.17	2663.0	2740.15	2762.17	1675.7	8729.17
K00484	hpaC; flavin reductase (NADH) [EC:1.5.1.36]	233.0	259.0	327.43	55.17	44.37000000000001	8.5
K00486	KMO; kynurenine 3-monooxygenase [EC:1.14.13.9]	1336.0	845.5	2768.0	1035.5	1016.83	2719.0
K00491	nos; nitric-oxide synthase, bacterial [EC:1.14.14.47]	412.67	875.18	1306.5500000000004	1413.0700000000004	293.0300000000001	6377.85
K00493	E1.14.14.1; unspecific monooxygenase [EC:1.14.14.1]	1681.0	1808.83	1284.0	1379.5	1637.0	2384.84
K00496	alkB1_2, alkM; alkane 1-monooxygenase [EC:1.14.15.3]	9249.66	9941.8	7808.17	7675.33	7193.0	5048.33
K00499	CMO; choline monooxygenase [EC:1.14.15.7]	474.5	277.33	350.0	164.5	309.5	578.5
K00500	phhA, PAH; phenylalanine-4-hydroxylase [EC:1.14.16.1]	6260.5	6690.1	7325.67	4245.15	4346.700000000002	4381.62
K00501	TH; tyrosine 3-monooxygenase [EC:1.14.16.2]	23.0	14.0	8.0	4.0	0.0	0.0
K00504	PAM, PHM; peptidylglycine monooxygenase [EC:1.14.17.3]	0.0	0.0	0.0	5.0	0.0	0.0
K00505	TYR; tyrosinase [EC:1.14.18.1]	2569.5	260.5	3124.5	5935.0	2300.5	830.84
K00507	SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]	10288.65	7193.0	14180.01	11616.41	6650.99	14734.0
K00508	E1.14.19.3; linoleoyl-CoA desaturase [EC:1.14.19.3]	11501.83	11674.47	11478.34	9516.16	8948.58	11036.16
K00510	HMOX1; heme oxygenase 1 [EC:1.14.14.18]	1631.44	1916.27	1450.04	2053.96	1836.23	3330.71
K00511	SQLE, ERG1; squalene monooxygenase [EC:1.14.14.17]	0.0	0.0	2.0	4.5	7.67	0.0
K00514	ZDS, crtQ; zeta-carotene desaturase [EC:1.3.5.6]	1.33	1.33	0.0	1.33	0.33	28.0
K00517	CYP81F; indol-3-yl-methylglucosinolate hydroxylase [EC:1.14.-.-]	22168.0	17078.16	22133.5	33791.67	21853.82	23420.84
K00518	sodN; nickel superoxide dismutase [EC:1.15.1.1]	7324.0	5517.33	7156.0	10444.75	6125.08	2699.17
K00520	merA; mercuric reductase [EC:1.16.1.1]	43.0	60.0	67.1	86.0	78.2	479.17
K00523	ascD, ddhD, rfbI; CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]	2604.5	3138.92	2718.34	1400.0	1607.84	2455.5
K00525	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	44680.67000000001	42898.83999999998	47561.64	47929.45	42542.31999999999	51063.23
K00526	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	18347.5	17149.26	20736.75	21348.279999999995	15904.4	36735.41
K00527	rtpR; ribonucleoside-triphosphate reductase (thioredoxin) [EC:1.17.4.2]	11853.98	12272.740000000002	11491.78	12203.26	13268.169999999998	4843.77
K00528	fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]	43465.36	45004.20999999999	42742.75	41888.8	43840.93	47559.48
K00529	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	11584.33	10072.16	10830.77	14682.25	10506.95	27032.92
K00531	anfG; nitrogenase delta subunit [EC:1.18.6.1]	8.0	9.34	7.34	0.0	0.0	0.0
K00532	E1.12.7.2; ferredoxin hydrogenase [EC:1.12.7.2]	685.14	562.8199999999998	663.76	1061.99	657.76	307.62
K00533	E1.12.7.2L; ferredoxin hydrogenase large subunit [EC:1.12.7.2]	0.0	0.0	7.0	1.0	0.0	4.0
K00534	E1.12.7.2S; ferredoxin hydrogenase small subunit [EC:1.12.7.2]	665.0	699.0	480.5	496.0	525.5	161.5
K00537	ARSC1, arsC; arsenate reductase [EC:1.20.4.1]	23424.75	22990.000000000004	25166.76	23432.03	21701.6	26802.53
K00543	ASMT; acetylserotonin O-methyltransferase [EC:2.1.1.4]	3.0	0.0	2.0	0.0	0.0	0.0
K00544	BHMT; betaine-homocysteine S-methyltransferase [EC:2.1.1.5]	0.0	0.0	0.0	8.0	1.0	121.0
K00545	COMT; catechol O-methyltransferase [EC:2.1.1.6]	456.5	503.0	385.0	595.0	496.5	536.5
K00547	mmuM, BHMT2; homocysteine S-methyltransferase [EC:2.1.1.10]	11363.84	9897.9	11023.98	15272.33	9539.95	14991.27
K00548	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	37146.62	36652.169999999984	38306.63	36884.83	34233.819999999985	29192.22
K00549	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	14667.99	15789.92	15919.61	12347.11	12571.22	39481.75
K00554	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	32813.450000000004	32628.339999999997	33322.960000000014	34877.97	31729.349999999984	35672.38
K00555	TRMT1, trm1; tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]	4086.0	4482.17	3851.17	2754.83	4853.67	2318.5
K00556	trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]	3139.83	3469.350000000001	3183.76	3375.2200000000007	3300.3100000000004	3143.81
K00557	trmA; tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]	2474.66	2345.8	2584.43	1751.74	786.54	2239.36
K00558	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	23042.4	22437.85	21461.82	22200.83	22358.27	29297.91
K00559	E2.1.1.41, SMT1, ERG6; sterol 24-C-methyltransferase [EC:2.1.1.41]	2622.0	308.0	3194.0	5976.0	2347.0	569.0
