function	description	A4	A5	A6	A52	A53	A54
TIGR00245	TIGR00245 family protein	9115.42	7680.6	9624.31	13394.56	8115.07	15968.73
TIGR00246	rRNA large subunit m3Psi methyltransferase RlmH	24878.380000000005	26939.86	25645.29	20952.559999999994	25631.439999999995	32682.380000000005
TIGR00247	conserved hypothetical protein, YceG family	32546.120000000006	32428.54	32977.630000000005	34669.48	31455.349999999984	37067.55
TIGR00249	phosphohistidine phosphatase SixA	4700.82	3874.13	5922.0999999999985	3328.4	2661.28	10096.69
TIGR00250	putative transcription antitermination factor YqgF	32795.450000000004	32598.839999999997	33299.960000000014	34894.97	31726.349999999984	36707.88
TIGR00251	TIGR00251 family protein	5692.690000000001	5999.17	5456.07	4495.83	6675.44	3511.36
TIGR00252	TIGR00252 family protein	28422.28000000001	27520.829999999994	28574.410000000003	28894.65	27586.989999999994	19724.15
TIGR00253	putative RNA-binding protein, YhbY family	9999.009999999998	10049.2	12443.33	8426.949999999999	7538.210000000001	18062.29
TIGR00254	diguanylate cyclase (GGDEF) domain	168036.71999999994	175524.19000000006	178296.71	150352.79000000007	156601.19000000006	171915.57
TIGR00255	TIGR00255 family protein	18574.04	20052.88	19652.79	15585.740000000002	19511.49	9442.7
TIGR00256	D-tyrosyl-tRNA(Tyr) deacylase	27973.950000000004	29943.939999999995	28249.96	27099.8	27121.34999999999	33889.959999999985
TIGR00257	uncharacterized protein, YigZ family	18640.96	19877.18	20257.79	18035.640000000007	17853.359999999993	31056.550000000007
TIGR00258	inosine/xanthosine triphosphatase	1625.5	2302.17	2568.8099999999995	2569.41	1651.87	5783.09
TIGR00259	membrane complex biogenesis protein, BtpA family	949.5	1054.3	766.5	969.5	950.83	898.0
TIGR00260	threonine synthase	39115.42	39247.36999999999	39279.09	43475.52	39042.999999999985	41331.889999999985
TIGR00261	TraB family protein	5111.0	5005.17	6266.67	3539.58	5533.17	6608.56
TIGR00262	tryptophan synthase, alpha subunit	33639.85000000001	33952.04999999999	34429.619999999995	33641.07	31840.8	38693.84
TIGR00263	tryptophan synthase, beta subunit	36731.85	37279.93	38050.12	35641.319999999985	32988.55	41083.34
TIGR00264	alpha-NAC homolog	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
TIGR00266	TIGR00266 family protein	4451.18	4355.84	6551.0700000000015	6639.07	4754.8	14758.48
TIGR00267	TIGR00267 family protein	3784.0	4203.5	3579.5	2045.5	4320.0	2197.5
TIGR00268	TIGR00268 family protein	10007.18	10400.71	9489.61	9573.37	11676.55	4018.5
TIGR00269	TIGR00269 family protein	7208.0	5466.17	7455.67	9703.33	7748.67	2996.0
TIGR00270	TIGR00270 family protein	4086.0	4482.17	3851.17	2754.83	4853.67	2318.5
TIGR00271	uncharacterized hydrophobic domain	7931.69	8779.24	7722.71	7988.79	9193.15	14217.21
TIGR00273	iron-sulfur cluster-binding protein	9745.61	10882.66	9190.11	9884.99	9535.21	17179.96
TIGR00274	N-acetylmuramic acid 6-phosphate etherase	8621.16	9379.58	8324.92	9290.13	8192.98	7042.950000000002
TIGR00275	flavoprotein, HI0933 family	29531.02	30709.07	31819.65	21787.01	26379.379999999994	33989.039999999986
TIGR00276	epoxyqueuosine reductase	19166.0	17534.719999999998	20765.83	20588.709999999995	17205.699999999993	21878.210000000006
TIGR00277	HDIG domain	77505.44	82535.23999999999	77946.04	92252.46	88182.65	59860.65
TIGR00278	putative membrane protein insertion efficiency factor	31882.95	31549.5	32220.369999999995	34170.32	30499.63999999999	34231.88
TIGR00279	ribosomal protein uL16	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
TIGR00280	ribosomal protein eL43	4085.5	4482.17	3851.17	2754.83	4851.17	2318.5
TIGR00281	segregation and condensation protein B	33728.42	33538.50999999999	33796.07	34135.130000000005	32971.419999999984	38467.02
TIGR00282	metallophosphoesterase, MG_246/BB_0505 family	9210.53	10508.84	8761.35	9291.920000000002	10799.26	9444.98
TIGR00283	peptidyl-tRNA hydrolase	4102.5	4507.17	3876.17	2780.83	4869.17	2342.5
TIGR00284	dihydropteroate synthase-related protein	4603.66	4990.67	4167.84	3229.16	5381.34	2564.5
TIGR00285	DNA-binding protein Alba	4073.0	4463.0	3859.5	2777.5	4848.5	2326.5
TIGR00286	arginine decarboxylase, pyruvoyl-dependent	826.03	715.1700000000002	736.64	1210.09	1018.07	206.5
TIGR00287	CRISPR-associated endonuclease Cas1	18156.46	19240.739999999994	17133.51	15043.77	20531.03	11350.14
TIGR00288	TIGR00288 family protein	5158.16	6055.25	5370.67	2336.66	4922.83	3345.0
TIGR00289	TIGR00289 family protein	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
TIGR00290	MJ0570-related uncharacterized domain	9915.54	10980.9	10351.8	7793.5	11160.79	11711.81
TIGR00291	rRNA metabolism protein, SBDS family	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
TIGR00292	thiazole biosynthesis enzyme	4043.0	4468.67	3856.17	2764.83	4846.17	2321.0
TIGR00293	prefoldin, alpha subunit	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
TIGR00294	GTP cyclohydrolase	5947.5	6514.35	5630.67	4764.23	7075.2	3434.12
TIGR00295	TIGR00295 family protein	303.5	283.17	272.17	720.33	539.67	123.5
TIGR00296	uncharacterized protein, PH0010 family	8958.2	9822.17	8604.97	9525.43	11083.24	2861.5
TIGR00297	TIGR00297 family protein	4298.0	4639.85	4023.67	4532.73	5113.2	2857.62
TIGR00298	2-phosphosulfolactate phosphatase	2185.26	2251.33	2277.1800000000007	2314.32	2782.8	778.04
TIGR00299	TIGR00299 family protein	9488.18	9921.71	9254.61	8426.369999999999	11016.55	3754.0
TIGR00300	TIGR00300 family protein	4072.16	4458.33	3827.5	2701.83	4817.33	2378.5
TIGR00302	phosphoribosylformylglycinamidine synthase, purS protein	11921.09	10688.83	12411.05	17850.489999999998	12413.11	22504.320000000003
TIGR00303	TIGR00303 family protein	4153.0	4556.17	3909.17	2897.83	4905.67	2321.5
TIGR00304	TIGR00304 family protein	33.0	37.67	38.17	89.33	49.67	7.5
TIGR00305	putative toxin-antitoxin system toxin component, PIN family	1579.7	1964.91	1907.8	191.6	678.4	797.0
TIGR00306	phosphoglycerate mutase (2,3-diphosphoglycerate-independent), archaeal form	9545.16	7949.8	9996.17	12709.16	11017.0	3382.5
TIGR00307	ribosomal protein eS8	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
TIGR00308	N2,N2-dimethylguanosine tRNA methyltransferase	4086.0	4482.17	3851.17	2754.83	4853.67	2318.5
TIGR00309	V-type ATPase, D subunit	10334.35	11271.69	9754.01	9792.72	12222.23	3351.25
TIGR00310	ZPR1 zinc finger domain	4077.5	4473.17	3845.17	2746.83	4842.17	2318.5
TIGR00311	putative translation initiation factor aIF-2, beta subunit	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
TIGR00312	cobalamin biosynthesis protein CbiD	4526.55	4540.96	4285.53	3715.25	4755.79	1711.68
TIGR00313	cobyric acid synthase CobQ	22984.050000000007	25660.21	21046.7	17719.329999999998	23106.539999999994	16060.410000000002
TIGR00314	CO dehydrogenase/acetyl-CoA synthase complex, epsilon subunit	3795.5	4220.51	3590.51	2055.49	4331.51	2197.5
TIGR00315	CO dehydrogenase/acetyl-CoA synthase complex, epsilon subunit	3791.5	4214.84	3586.84	2052.16	4326.84	2197.5
TIGR00316	CO dehydrogenase/CO-methylating acetyl-CoA synthase complex, beta subunit	8162.5	8803.09	7697.34	5237.91	9421.84	4672.5
TIGR00317	cobalamin 5'-phosphate synthase	20408.790000000005	20122.919999999995	19916.3	18518.91	21114.239999999994	15057.070000000003
TIGR00318	putative adenylyl cyclase CyaB	4999.83	5367.41	4816.0	5119.49	5646.01	2984.5
TIGR00319	desulfoferrodoxin FeS4 iron-binding domain	2700.7699999999995	2665.38	2489.11	2724.29	3485.140000000001	464.0
TIGR00320	desulfoferrodoxin	3969.27	4161.71	3690.44	2831.96	4838.469999999998	592.0
TIGR00321	deoxyhypusine synthase	9585.66	10505.17	9594.34	7184.99	11648.5	6805.5
TIGR00322	diphthamide biosynthesis enzyme Dph1/Dph2 domain	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
TIGR00323	putative translation initiation factor eIF-6	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
TIGR00324	tRNA-intron lyase	4086.5	4482.17	3857.17	2769.83	4860.17	2321.5
TIGR00325	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	15579.82	16738.71	15966.6	11927.07	14922.29	14903.11
TIGR00326	riboflavin biosynthesis protein RibD	31458.450000000004	31408.369999999995	31986.13	31591.31	30413.929999999997	34762.5
TIGR00327	protein translocase SEC61 complex gamma subunit, archaeal and eukaryotic	4085.5	4482.17	3857.17	2769.83	4855.17	2321.5
TIGR00328	flagellar biosynthetic protein FlhB	11950.27	12879.97	13219.589999999998	8121.26	11851.21	10288.8
TIGR00329	metallohydrolase, glycoprotease/Kae1 family	37260.45	37258.75999999999	37475.63000000001	38258.55	36921.52	39506.87999999998
TIGR00330	fructose-1,6-bisphosphatase, class II	15122.2	14145.85	14896.04	20969.050000000007	13999.53	21756.92
TIGR00331	heat-inducible transcription repressor HrcA	26414.13	26044.71	26274.53	28583.57	26013.899999999994	25847.69
TIGR00332	desulfoferrodoxin ferrous iron-binding domain	5291.190000000001	5568.8	5060.940000000001	5100.45	6415.56	761.5
TIGR00333	nrdI protein	3073.25	3776.32	3521.42	3730.5	2925.87	14707.830000000002
TIGR00334	ribonuclease M5	3665.35	3964.68	4324.56	3999.05	3540.25	7612.6
TIGR00335	putative DNA primase, eukaryotic-type, small subunit	4121.5	4503.17	3862.17	2761.83	4860.17	2320.5
TIGR00336	orotate phosphoribosyltransferase	35880.619999999995	35944.679999999986	36165.13000000001	36286.63000000001	35511.02	38418.96
TIGR00337	CTP synthase	36188.87	36578.75999999999	36463.96	36241.72	35798.77	38891.05
TIGR00338	phosphoserine phosphatase SerB	23002.910000000003	22916.199999999993	21027.77	20601.39	21091.879999999994	26327.45
TIGR00339	sulfate adenylyltransferase	1227.7	1249.83	1087.13	2256.0999999999995	1250.81	8433.67
TIGR00340	zinc finger protein ZPR1 homolog	4077.5	4473.17	3845.17	2746.83	4842.17	2318.5
TIGR00341	TIGR00341 family protein	4382.190000000001	4834.79	4259.71	3116.54	5301.32	4905.54
TIGR00342	tRNA sulfurtransferase ThiI	9434.179999999997	10170.64	9983.49	8734.47	10282.009999999998	11447.84
TIGR00343	pyridoxal 5'-phosphate synthase, synthase subunit Pdx1	21136.94	20531.68	21051.49	26370.02	21757.67	23667.52
TIGR00344	alanine--tRNA ligase	36907.45	37112.50999999999	37185.13000000001	37694.8	36606.02	40079.87999999998
TIGR00345	transport-energizing ATPase, TRC40/GET3/ArsA family	11980.74	10477.39	11342.3	13553.93	11585.52	8279.560000000001
TIGR00346	azaleucine resistance protein AzlC	11369.43	12127.64	10570.09	9643.16	10371.04	19341.97
TIGR00347	dethiobiotin synthase	13287.829999999998	13733.61	13859.87	9832.3	11679.12	25476.35
TIGR00348	type I site-specific deoxyribonuclease, HsdR family	16390.72	17928.09	15842.05	13450.96	16995.8	12473.31
TIGR00350	cell envelope-related function transcriptional attenuator common domain	51716.27999999999	48910.66	51730.60000000001	71781.36	48981.56999999999	85333.00999999997
TIGR00351	respiratory nitrate reductase, gamma subunit	5652.24	5952.25	4719.19	4921.73	4829.32	11378.31
TIGR00353	cytochrome c-type biogenesis protein CcmF	9215.83	6943.67	11021.7	12275.31	7753.9	13124.59
TIGR00354	DNA polymerase II, large subunit DP2	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
TIGR00355	phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	31994.870000000006	31888.209999999995	32452.63	32442.300000000007	30980.269999999986	36686.88
TIGR00357	methionine-R-sulfoxide reductase	39217.36	39972.69999999998	39991.13000000001	37716.88	38655.51999999998	49711.11
TIGR00358	VacB and RNase II family 3'-5' exoribonucleases	21048.17	22400.53	22401.419999999995	17764.03	20833.57	23074.74
TIGR00359	PTS system, cellobiose-specific IIC component	2780.67	3190.34	3448.76	3828.34	2433.62	4259.01
TIGR00360	ComEC/Rec2-related protein	32807.450000000004	32614.839999999997	33314.960000000014	34893.22	31737.349999999984	36665.38
TIGR00361	DNA internalization-related competence protein ComEC/Rec2	14255.79	14793.71	15853.79	11070.87	11319.22	20230.74
TIGR00362	chromosomal replication initiator protein DnaA	32837.28	32631.339999999997	33340.960000000014	34930.97	31751.349999999984	36744.38
TIGR00363	lipoprotein, YaeC family	22724.56	26261.18	25828.13	16990.440000000002	16782.4	50618.26000000001
TIGR00364	queuosine biosynthesis protein QueC	16733.940000000002	18194.06	17642.899999999994	12133.57	16359.64	21082.960000000006
TIGR00365	monothiol glutaredoxin, Grx4 family	8161.66	7549.88	10435.6	4849.24	4832.29	13726.11
TIGR00366	TIGR00366 family protein	1131.33	1363.67	1797.5	1802.57	809.5799999999998	13814.0
TIGR00367	K+-dependent Na+/Ca+ exchanger homolog	14734.52	13163.63	15151.31	17204.61	15607.03	9171.9
TIGR00368	Mg chelatase-like protein	28833.78000000001	30546.659999999996	27734.91	26390.15	28240.32	30111.88
TIGR00369	uncharacterized domain 1	67148.62	68757.64999999997	66177.07	62825.07	59158.35	91805.7
TIGR00370	sensor histidine kinase inhibitor, KipI family	10242.24	12371.19	10175.31	10905.74	8955.61	22406.43
TIGR00372	CRISPR-associated protein Cas4	10564.38	11300.94	9942.41	8033.449999999999	11767.48	5378.95
TIGR00373	transcription factor E	4078.0	4473.17	3845.17	2746.83	4844.67	2318.5
TIGR00374	TIGR00374 family protein	38607.710000000014	31109.79	39170.76	56710.24000000001	40243.289999999986	20241.8
TIGR00375	TIGR00375 family protein	4623.84	5290.97	5110.55	3307.42	5028.58	4482.34
TIGR00376	putative DNA helicase	147.5	90.0	118.0	104.0	85.0	173.0
TIGR00377	anti-anti-sigma factor	47940.29	47499.58999999998	48349.71	55778.39000000001	46191.38999999999	51151.82
TIGR00378	calcium/proton exchanger	2123.11	2407.28	2045.65	3778.18	2228.56	6308.17
TIGR00379	cobyrinic acid a,c-diamide synthase	24937.06	27819.51	22879.13	18040.800000000007	26262.709999999995	13861.31
TIGR00380	cobalamin biosynthesis protein CobD	22844.38	25583.71	21036.369999999995	17692.16	23111.539999999994	15535.740000000002
TIGR00381	CO dehydrogenase/acetyl-CoA synthase, delta subunit	3806.5	4232.84	3605.84	2058.66	4330.84	2197.5
TIGR00382	ATP-dependent Clp protease, ATP-binding subunit ClpX	32806.78	32571.97	33422.460000000014	33246.55	31614.849999999995	36795.88000000001
TIGR00383	magnesium and cobalt transport protein CorA	32053.29	32264.819999999985	31517.23	31677.58	31257.269999999997	37950.34
TIGR00384	succinate dehydrogenase and fumarate reductase iron-sulfur protein	30905.770000000004	28472.0	32308.04	37060.98	28849.079999999984	39212.06
TIGR00385	periplasmic protein thiol:disulfide oxidoreductases, DsbE subfamily	7342.33	5178.17	9025.6	8990.74	5888.37	11398.92
TIGR00387	glycolate oxidase, subunit GlcD	30327.99	30895.31	30307.11	30212.69	29060.38999999999	42165.34
TIGR00388	glycine--tRNA ligase, alpha subunit	13764.86	13935.81	13630.4	11551.490000000002	11951.22	14980.440000000002
TIGR00389	glycine--tRNA ligase	23135.09	23169.2	23507.73	26014.310000000005	24558.8	24977.44
TIGR00390	ATP-dependent protease HslVU, ATPase subunit	9897.36	10606.43	11723.28	8331.41	8918.47	11932.84
TIGR00391	hydrogenase (NiFe) small subunit (hydA)	3509.19	3865.01	3006.53	3722.58	3209.7900000000004	3175.5
TIGR00392	isoleucine--tRNA ligase	37131.62	37626.50999999999	38110.46	37784.47	36631.02	40497.05
TIGR00393	sugar isomerase, KpsF/GutQ family	15503.15	16505.38	15913.53	11735.14	14826.99	14981.47
TIGR00394	PTS system, lactose-specific IIC component	3.0	0.18	0.0	1.73	0.36	398.16
TIGR00395	leucine--tRNA ligase	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
TIGR00396	leucine--tRNA ligase	32826.450000000004	32630.839999999997	33327.960000000014	34905.47	31750.349999999984	36715.88
TIGR00397	MauM/NapG family ferredoxin-type protein	647.33	632.67	554.4300000000002	403.57	507.7	486.0
TIGR00398	methionine--tRNA ligase	37857.48	38604.13	38957.55	39246.599999999984	37449.249999999985	44159.26
TIGR00399	methionine--tRNA ligase, beta subunit	24635.51	26357.67	26019.25	20952.28	24899.23999999999	24347.13
TIGR00400	magnesium transporter	23243.54	21488.52	24503.69	24385.46	22633.82	30992.11
TIGR00401	peptide-methionine (S)-S-oxide reductase	39187.87	40199.9	40517.68	38742.02	38179.249999999985	60772.62
TIGR00402	ferredoxin-type protein NapF	423.33	445.67	531.4300000000002	46.57	104.7	121.0
TIGR00403	NADH-plastoquinone oxidoreductase, I subunit	0.0	2.0	0.0	0.0	0.0	0.0
TIGR00405	transcription elongation factor Spt5	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
TIGR00406	ribosomal protein L11 methyltransferase	20957.710000000006	22159.36	22038.46	19387.64	20309.939999999995	23073.210000000006
TIGR00407	glutamate-5-semialdehyde dehydrogenase	25878.03000000001	27827.409999999996	25734.8	21780.49	24249.06999999999	33403.259999999995
TIGR00408	proline--tRNA ligase	14090.42	13046.05	15228.22	18813.5	15535.58	11822.88
TIGR00409	proline--tRNA ligase	23990.120000000006	25413.54	23810.56	20480.47	21992.55	31338.67
TIGR00410	PTS system, lactose/cellobiose family IIC component	4180.67	4286.07	4753.26	5866.71	3409.4800000000005	5635.3
TIGR00411	redox-active disulfide protein 1	43.0	21.0	11.5	7.0	9.0	3.5
TIGR00412	redox-active disulfide protein 2	9706.95	10237.59	9185.64	8333.759999999998	11044.49	3196.0
TIGR00413	rare lipoprotein A	13084.66	13660.04	13020.1	9823.41	11982.71	22041.03
TIGR00414	serine--tRNA ligase	33123.950000000004	32909.009999999995	33599.630000000005	35614.97	32279.849999999984	36855.38
TIGR00415	serine--tRNA ligase	3783.5	4204.5	3579.5	2048.83	4322.17	2197.5
TIGR00416	DNA repair protein RadA	32692.460000000006	32588.509999999995	33117.29	34837.56	31587.689999999995	36578.05
TIGR00417	spermidine synthase	7048.79	7510.23	8937.130000000001	7210.14	6771.6	8046.91
TIGR00418	threonine--tRNA ligase	37574.12	38315.00999999999	38717.18	38658.97	37179.349999999984	43832.14
TIGR00419	triose-phosphate isomerase	36916.45	37136.33999999998	37121.63000000001	37616.97	36539.85	39150.51
TIGR00420	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	33366.45	33305.34	33900.960000000014	35458.97	32300.349999999984	36767.38
TIGR00421	polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases	9831.27	10816.0	8639.23	6110.74	11140.69	7604.66
TIGR00422	valine--tRNA ligase	28863.120000000006	30908.439999999984	29430.13	27027.3	29601.019999999986	28773.38
